Lot,Vitrox ID,Recipe,Start Time,End Time,Yield,Total Inspected,Total Reject
4713184.1,6VTRX02,SKYA21055+REV6,2024/03/06 08:14:28,2024/03/06 08:59:31,99.321%,7805,
4713185.1,6VTRX02,SKYA21055+REV6,2024/03/06 05:14:31,2024/03/06 07:03:57,99.334%,8264,
4713185.2,6VTRX02,SKYA21055+REV6,2024/03/06 07:05:44,2024/03/06 07:13:47,81.818%,55,
4713186.1,6VTRX02,SKYA21055+REV6,2024/03/23 19:28:37,2024/03/23 20:11:49,99.743%,6991,
4713187.1,6VTRX02,SKYA21055+REV6,2024/03/09 13:44:10,2024/03/09 14:53:44,95.861%,7853,
4713187.,6VTRX02,SKYA21055+REV6,2024/03/09 15:00:48,2024/03/09 15:17:25,76.852%,324,
4713188.1,6VTRX02,SKYA21055+REV6,2024/03/10 11:05:35,2024/03/10 11:46:57,98.069%,7871,
4713188.2,6VTRX02,SKYA21055+REV6,2024/03/10 11:48:41,2024/03/10 12:02:17,89.389%,311,
4713189.1,6VTRX02,SKYA21055+REV6,2024/03/10 04:36:24,2024/03/10 05:32:46,98.671%,7826,
4713189.,6VTRX02,SKYA21055+REV6,2024/03/10 05:39:32,2024/03/10 05:49:24,95.192%,104,
4713190.1,6VTRX02,SKYA21055+REV6,2024/03/09 07:09:35,2024/03/09 07:55:26,96.758%,7988,
4713190.,6VTRX02,SKYA21055+REV6,2024/03/09 07:59:22,2024/03/09 08:10:27,74.517%,259,
4713190.,6VTRX02,SKYA21055+REV6,2024/03/09 08:12:07,2024/03/09 08:18:49,50.000%,66,
4713760.1,6VTRX02,SKYA21055+REV6,2024/03/09 23:33:34,2024/03/10 00:42:17,99.253%,8171,
4713760.,6VTRX02,SKYA21055+REV6,2024/03/10 00:44:27,2024/03/10 00:49:40,98.333%,60,
4713762.1,6VTRX02,SKYA21055+REV6,2024/03/09 22:13:50,2024/03/09 22:57:24,99.123%,8094,
4713762.,6VTRX02,SKYA21055+REV6,2024/03/09 23:06:41,2024/03/09 23:24:01,100.000%,71,
4713763.1,6VTRX02,SKYA21055+REV6,2024/03/15 05:50:59,2024/03/15 06:55:31,91.248%,8204,
4713763.,6VTRX02,SKYA21055+REV6,2024/03/15 06:57:30,2024/03/15 07:16:07,92.479%,718,
4713764.1,6VTRX02,SKYA21055+REV6,2024/03/06 12:12:54,2024/03/06 12:48:03,99.335%,3912,
4714737.1,6VTRX02,SKYA21055+REV6,2024/03/09 09:51:00,2024/03/09 10:43:35,97.810%,7352,
4714737.,6VTRX02,SKYA21055+REV6,2024/03/09 10:45:24,2024/03/09 10:53:43,83.125%,160,
4714941.1,6VTRX02,SKYA21055+REV6,2024/03/09 15:21:46,2024/03/09 16:28:01,89.710%,7852,
4714941.,6VTRX02,SKYA21055+REV6,2024/03/09 16:32:14,2024/03/09 16:51:57,73.020%,808,
4714941.3,6VTRX02,SKYA21055+REV6,2024/03/09 16:53:22,2024/03/09 17:09:00,87.156%,218,
4714941.,6VTRX02,SKYA21055+REV6,2024/03/09 16:53:22,2024/03/09 17:02:21,63.761%,218,
4714942.1,6VTRX02,SKYA21055+REV6,2024/03/06 11:10:39,2024/03/06 12:09:03,98.970%,7861,
4715412.1,6VTRX02,SKY58083+REV6,2024/03/03 11:32:29,2024/03/03 12:41:14,97.869%,10372,
4715418.1,6VTRX02,SKY58083+REV6,2024/03/03 06:23:26,2024/03/03 07:43:37,98.109%,10628,
4715825.1,6VTRX02,SKYA21055+REV6,2024/03/10 06:42:48,2024/03/10 07:36:16,99.442%,7887,
4715826.1,6VTRX02,SKYA21055+REV6,2024/03/10 09:18:35,2024/03/10 10:06:52,99.003%,7923,
4715827.1,6VTRX02,SKYA21055+REV6,2024/03/09 18:34:54,2024/03/09 19:25:38,94.875%,7864,
4715827.,6VTRX02,SKYA21055+REV6,2024/03/09 19:33:26,2024/03/09 20:17:00,90.571%,403,
4715829.1,6VTRX02,SKYA21055+REV6,2024/03/10 03:48:44,2024/03/10 04:29:36,99.397%,6798,
4716320.1,6VTRX02,SKY58083+REV6,2024/03/03 13:59:44,2024/03/03 15:12:56,98.764%,10758,
4716393.1,6VTRX02,SKYA21055+REV6,2024/03/10 08:30:10,2024/03/10 09:12:37,99.575%,7052,
4716395.1,6VTRX02,SKYA21055+REV6,2024/03/05 18:51:18,2024/03/05 20:33:04,93.144%,7760,
4716395.,6VTRX02,SKYA21055+REV6,2024/03/05 20:33:44,2024/03/05 20:51:49,96.805%,532,
4716397.1,6VTRX02,SKYA21055+REV6,2024/03/09 04:21:03,2024/03/09 05:20:24,92.845%,8218,
4716397.,6VTRX02,SKYA21055+REV6,2024/03/09 05:21:39,2024/03/09 05:35:12,95.578%,588,
4717298.1,6VTRX02,SKY58083+REV6,2024/03/03 07:45:31,2024/03/03 09:07:16,96.244%,10783,
4717298.2,6VTRX02,SKY58083+REV6,2024/03/03 09:09:19,2024/03/03 09:20:11,74.815%,405,
4717299.1,6VTRX02,SKY58083+REV6,2024/03/03 00:10:47,2024/03/03 02:49:40,98.052%,10783,
4717299.1,6VTRX02,SKY77912+REV3,2024/03/03 00:10:47,2024/03/03 00:11:15,OTAL INSPECTED : 0             Total Yield :   0.000%,0,
4717299.,6VTRX02,SKY58083+REV6,2024/03/03 02:50:52,2024/03/03 04:39:09,29.524%,210,
4717299.3,6VTRX02,SKY58083+REV6,2024/03/03 04:50:15,2024/03/03 05:18:23,82.353%,323,
4717448.1,6VTRX02,SKY58253+REV4,2024/03/03 23:57:51,2024/03/04 01:04:57,97.320%,8619,
4717448.,6VTRX02,SKY58253+REV4,2024/03/04 01:08:53,2024/03/04 01:20:00,76.190%,231,
4717450.1,6VTRX02,SKY58253+REV5,2024/03/07 20:30:45,2024/03/07 22:39:35,97.133%,8649,
4717450.,6VTRX02,SKY58253+REV5,2024/03/07 22:43:14,2024/03/07 22:56:05,56.048%,248,
4717452.1,6VTRX02,SKYA21055+REV6,2024/03/09 08:21:45,2024/03/09 09:07:18,98.434%,8301,
4717452.,6VTRX02,SKYA21055+REV6,2024/03/09 09:17:06,2024/03/09 09:31:00,69.231%,130,
4717453.1,6VTRX02,SKYA21055+REV6,2024/03/09 10:57:18,2024/03/09 11:34:46,98.911%,6978,
4717453.,6VTRX02,SKYA21055+REV6,2024/03/09 11:36:56,2024/03/09 11:50:26,61.842%,76,
4718026.1,6VTRX02,SKY58083+REV6,2024/03/03 09:22:45,2024/03/03 11:31:49,98.176%,10583,
4718029.1,6VTRX02,SKY58083+REV6,2024/03/03 12:42:36,2024/03/03 13:58:10,98.086%,10661,
4718030.1,6VTRX02,SKY58083+REV6,2024/03/03 19:19:20,2024/03/03 20:24:38,98.436%,10680,
4718066.1,6VTRX02,SKYA21055+REV6,2024/03/15 11:43:15,2024/03/15 12:23:48,96.297%,7750,
4718066.,6VTRX02,SKYA21055+REV6,2024/03/15 13:03:17,2024/03/15 13:17:54,85.366%,287,
4718588.1,6VTRX02,SKY58083+REV6,2024/03/13 16:03:58,2024/03/13 17:16:05,98.736%,10599,
4718590.1,6VTRX02,SKY58083+REV6,2024/03/03 15:13:40,2024/03/03 16:36:03,98.713%,10646,
4718687.1,6VTRX02,SKY58253+REV5,2024/03/06 18:30:20,2024/03/06 19:47:43,97.020%,8690,
4718692.1,6VTRX02,SKY58253+REV5,2024/03/08 20:51:32,2024/03/08 22:00:06,95.914%,8566,
4718692.,6VTRX02,SKY58253+REV5,2024/03/08 22:02:56,2024/03/08 22:21:48,57.714%,350,
4718786.1,6VTRX02,SKY58253+REV5,2024/03/08 14:57:38,2024/03/08 16:00:52,96.091%,8622,
4718787.1,6VTRX02,SKY58253+REV5,2024/03/08 03:06:17,2024/03/08 05:14:25,93.615%,8661,
4718787.2,6VTRX02,SKY58253+REV5,2024/03/08 06:16:18,2024/03/08 06:31:20,27.225%,191,
4718788.1,6VTRX02,SKY58253+REV5,2024/03/17 00:25:00,2024/03/17 01:24:27,98.490%,8607,
4718790.1,6VTRX02,SKY58253+REV5,2024/03/08 19:28:54,2024/03/08 20:31:22,96.428%,8651,
4718790.,6VTRX02,SKY58253+REV5,2024/03/08 20:35:08,2024/03/08 20:45:53,56.958%,309,
4718791.1,6VTRX02,SKY58253+REV5,2024/03/08 00:17:18,2024/03/08 01:41:27,94.628%,6534,
4718791.,6VTRX02,SKY58253+REV5,2024/03/08 01:44:24,2024/03/08 03:01:46,65.341%,352,
4718793.1,6VTRX02,SKY58253+REV5,2024/03/08 10:25:21,2024/03/08 11:31:01,96.877%,8550,
4718795.1,6VTRX02,SKY58253+REV5,2024/03/08 13:11:28,2024/03/08 14:52:29,95.162%,8682,
4718930.1,6VTRX02,SKY58083+REV6,2024/03/04 15:16:02,2024/03/04 16:50:51,96.104%,10651,
4719761.1,6VTRX02,SKY58083+REV6,2024/03/03 16:40:21,2024/03/03 17:27:25,97.045%,5414,
4719764.1,6VTRX02,SKY58083+REV6,2024/03/04 13:29:30,2024/03/04 15:14:35,89.387%,10242,
4719766.1,6VTRX02,SKY58083+REV6,2024/03/04 11:15:37,2024/03/04 12:44:01,94.494%,10371,
4719766.2,6VTRX02,SKY58083+REV6,2024/03/04 12:47:25,2024/03/04 13:12:50,58.494%,571,
4719767.1,6VTRX02,SKY58083+REV6,2024/03/04 17:35:35,2024/03/04 19:30:51,94.580%,10405,
4719767.,6VTRX02,SKY58083+REV6,2024/03/04 19:48:58,2024/03/04 20:07:30,97.835%,924,
4719976.1,6VTRX02,SKY58253+REV5,2024/03/07 16:49:30,2024/03/07 17:50:58,95.290%,8662,
4719976.,6VTRX02,SKY58253+REV5,2024/03/07 17:53:20,2024/03/07 18:17:19,65.686%,408,
4719978.1,6VTRX02,SKY58253+REV5,2024/03/08 22:29:22,2024/03/08 23:40:57,93.310%,8565,
4719978.,6VTRX02,SKY58253+REV5,2024/03/08 23:45:16,2024/03/09 00:01:31,79.407%,573,
4719979.1,6VTRX02,SKY58253+REV5,2024/03/06 19:51:01,2024/03/06 21:19:43,95.702%,8400,
4719980.1,6VTRX02,SKY58253+REV5,2024/03/16 06:16:22,2024/03/16 07:24:06,97.653%,8606,
4719980.,6VTRX02,SKY58253+REV5,2024/03/16 07:26:11,2024/03/16 07:35:50,75.248%,202,
4719982.1,6VTRX02,SKY58253+REV5,2024/03/08 17:30:52,2024/03/08 18:52:18,94.708%,8654,
4719982.,6VTRX02,SKY58253+REV5,2024/03/08 19:00:19,2024/03/08 19:23:14,57.424%,458,
4720297.1,6VTRX02,SKY58083+REV6,2024/03/03 17:51:50,2024/03/03 19:16:36,98.167%,10691,
4720299.1,6VTRX02,SKY58083+REV6,2024/03/04 21:26:11,2024/03/04 22:53:10,97.000%,10701,
4720299.,6VTRX02,SKY58083+REV6,2024/03/04 22:58:58,2024/03/04 23:10:21,81.931%,321,
4720301.1,6VTRX02,SKY58083+REV6,2024/03/04 09:35:39,2024/03/04 10:58:18,96.318%,10727,
4720301.2,6VTRX02,SKY58083+REV6,2024/03/04 11:00:51,2024/03/04 11:14:09,71.899%,395,
4720303.1,6VTRX02,SKY58083+REV6,2024/03/04 07:37:31,2024/03/04 09:15:59,94.219%,10777,
4720303.2,6VTRX02,SKY58083+REV6,2024/03/04 09:16:29,2024/03/04 09:33:56,44.320%,625,
4720306.1,6VTRX02,SKY58253+REV5,2024/03/08 09:14:38,2024/03/08 10:22:11,96.399%,8693,
4720309.1,6VTRX02,SKY58253+REV5,2024/03/31 21:52:08,2024/03/31 23:31:50,98.576%,8570,
4720309.,6VTRX02,SKY58253+REV5,2024/03/31 23:34:04,2024/03/31 23:42:08,87.705%,122,
4721141.1,6VTRX02,SKY58083+REV6,2024/03/04 20:09:54,2024/03/04 21:23:39,98.315%,10802,
4721143.1,6VTRX02,SKY58083+REV6,2024/03/06 21:33:14,2024/03/06 22:34:02,94.796%,5400,
4721143.2,6VTRX02,SKY58083+REV6,2024/03/06 22:49:59,2024/03/06 23:36:53,93.646%,4706,
4721143.,6VTRX02,SKY58083+REV6,2024/03/06 23:44:23,2024/03/07 00:09:16,92.977%,299,
4721144.1,6VTRX02,SKY58083+REV6,2024/03/06 01:28:53,2024/03/06 02:58:51,96.763%,9918,
4721144.,6VTRX02,SKY58083+REV6,2024/03/06 02:59:24,2024/03/06 03:17:33,96.262%,321,
4721149.1,6VTRX02,SKY58253+REV5,2024/03/07 19:12:03,2024/03/07 20:20:22,97.446%,8495,
4721150.1,6VTRX02,SKY58253+REV5,2024/03/06 16:26:15,2024/03/06 18:09:11,96.556%,8624,
4721152.1,6VTRX02,SKY58253+REV5,2024/03/08 08:10:31,2024/03/08 09:08:54,96.929%,8630,
4721153.1,6VTRX02,SKY58253+REV5,2024/03/08 16:08:24,2024/03/08 17:22:45,96.918%,8632,
4722081 VALI,6VTRX02,SKYA23011+REV1,2024/03/27 15:47:55,2024/03/27 16:07:03,-200.000%,1,
4722081.1,6VTRX02,SKYA23011+REV1,2024/03/27 11:58:54,2024/03/27 13:04:40,98.769%,4792,
4722083.1,6VTRX02,SKYA23011+REV1,2024/03/27 13:08:40,2024/03/27 14:58:31,99.369%,4439,
4722564.1,6VTRX02,SKY58269+REV1,2024/03/07 08:48:48,2024/03/07 10:00:50,97.232%,9682,
4722564.,6VTRX02,SKY58269+REV1,2024/03/07 10:05:08,2024/03/07 10:21:09,89.179%,268,
4722750.1,6VTRX02,SKY58083+REV6,2024/03/07 00:36:33,2024/03/07 01:58:58,98.007%,10736,
4722754.1,6VTRX02,SKY58253+REV5,2024/03/09 00:10:29,2024/03/09 01:24:21,95.504%,8696,
4722754.,6VTRX02,SKY58253+REV5,2024/03/09 01:28:45,2024/03/09 01:40:41,50.639%,391,
4722755.1,6VTRX02,SKY58253+REV5,2024/03/07 13:40:22,2024/03/07 15:06:07,95.517%,8699,
4722755.,6VTRX02,SKY58253+REV5,2024/03/07 15:08:54,2024/03/07 15:23:14,61.026%,390,
4722756.1,6VTRX02,SKY58253+REV5,2024/03/07 15:25:40,2024/03/07 16:28:16,95.077%,8572,
4722756.,6VTRX02,SKY58253+REV5,2024/03/07 16:31:37,2024/03/07 16:45:50,66.351%,422,
4723208.1,6VTRX02,SKY58083+REV6,2024/03/06 14:46:07,2024/03/06 16:09:08,97.344%,10355,
4723676.1,6VTRX02,SKY58269+REV1,2024/03/07 10:24:34,2024/03/07 11:26:10,95.957%,9771,
4723676.,6VTRX02,SKY58269+REV1,2024/03/07 11:28:42,2024/03/07 11:46:47,93.671%,395,
4724083.1,6VTRX02,SKY58083+REV6,2024/03/07 02:08:43,2024/03/07 03:40:56,97.605%,10815,
4724086.1,6VTRX02,SKY58253+REV5,2024/03/08 06:36:54,2024/03/08 07:50:58,96.038%,8582,
4724086.,6VTRX02,SKY58253+REV5,2024/03/08 07:53:32,2024/03/08 08:07:30,47.041%,338,
4724279.1,6VTRX02,SKYA21055+REV6,2024/03/22 08:40:29,2024/03/22 09:22:02,99.636%,8234,
4724279.,6VTRX02,SKYA21055+REV6,2024/03/22 09:24:56,2024/03/22 09:32:05,86.667%,30,
4724280.1,6VTRX02,SKYA21055+REV6,2024/03/15 07:20:23,2024/03/15 08:43:40,81.738%,7754,
4724280.2,6VTRX02,SKYA21055+REV6,2024/03/15 08:54:36,2024/03/15 09:54:00,88.983%,1416,
4724280.,6VTRX02,SKYA21055+REV6,2024/03/15 09:54:50,2024/03/15 10:15:20,85.256%,156,
4724280.4,6VTRX02,SKYA21055+REV6,2024/03/15 11:22:03,2024/03/15 11:38:43,76.754%,456,
4724281.1,6VTRX02,SKYA21055+REV6,2024/03/19 17:42:48,2024/03/19 18:43:25,98.609%,8265,
4724281.,6VTRX02,SKYA21055+REV6,2024/03/19 18:52:44,2024/03/19 19:01:10,68.696%,115,
4724760.1,6VTRX02,SKYA21055+REV6,2024/03/20 08:23:53,2024/03/20 09:13:02,99.337%,4376,
4724764.1,6VTRX02,SKY58269+REV1,2024/03/07 05:48:29,2024/03/07 08:17:31,90.318%,10060,
4724764.,6VTRX02,SKY58269+REV1,2024/03/07 08:23:11,2024/03/07 08:45:39,97.739%,973,
4724782.1,6VTRX02,SKYA21055+REV6,2024/04/02 14:40:22,2024/04/02 16:51:36,99.573%,6082,
4724783.1,6VTRX02,SKYA21055+REV6,2024/03/19 16:14:56,2024/03/19 17:09:52,98.093%,7185,
4724784.1,6VTRX02,SKYA21055+REV6,2024/03/10 05:54:22,2024/03/10 06:38:02,99.477%,7645,
4724786.1,6VTRX02,SKYA21055+REV6,2024/03/22 17:35:33,2024/03/22 18:15:15,98.961%,7412,
4724786.,6VTRX02,SKYA21055+REV6,2024/03/22 18:18:21,2024/03/22 18:29:27,84.416%,77,
4724787.1,6VTRX02,SKYA21055+REV6,2024/03/22 06:26:00,2024/03/22 07:28:18,94.424%,8053,
4724787.,6VTRX02,SKYA21055+REV6,2024/03/22 07:29:58,2024/03/22 07:43:01,93.096%,449,
4725319.1,6VTRX02,SKYA21055+REV6,2024/03/23 07:30:51,2024/03/23 08:06:47,99.648%,3976,
4725321.1,6VTRX02,SKYA21055+REV6,2024/03/21 16:49:32,2024/03/21 17:36:16,99.531%,7250,
4725531.1,6VTRX02,SKY58083+REV6,2024/03/10 15:53:51,2024/03/10 17:06:07,97.120%,10417,
4725531.2,6VTRX02,SKY58083+REV6,2024/03/10 17:08:11,2024/03/10 17:17:02,81.899%,337,
4725532.1,6VTRX02,SKY58083+REV6,2024/03/10 17:20:01,2024/03/10 18:58:12,96.927%,10414,
4725532.,6VTRX02,SKY58083+REV6,2024/03/10 19:05:48,2024/03/10 19:29:36,67.813%,320,
4725532.3,6VTRX02,SKY58083+REV6,2024/03/10 19:38:41,2024/03/10 19:50:02,87.725%,334,
4725535.1,6VTRX02,SKY58083+REV6,2024/03/10 22:47:24,2024/03/11 00:09:25,98.019%,10498,
4725536.1,6VTRX02,SKY58083+REV6,2024/03/10 20:43:09,2024/03/10 22:22:47,95.152%,10541,
4725536.,6VTRX02,SKY58083+REV6,2024/03/10 22:31:09,2024/03/10 22:46:23,89.628%,511,
4726651.1,6VTRX02,SKY58083+REV6,2024/03/12 05:19:08,2024/03/12 06:35:54,98.296%,10562,
4726655.1,6VTRX02,SKY58083+REV6,2024/03/11 06:48:22,2024/03/11 08:07:30,97.183%,10473,
4726656.1,6VTRX02,SKY58083+REV6,2024/03/10 12:23:03,2024/03/10 13:55:08,94.155%,10795,
4726656.2,6VTRX02,SKY58083+REV6,2024/03/10 14:01:25,2024/03/10 14:22:39,76.783%,715,
4726657.1,6VTRX02,SKY58083+REV6,2024/03/11 09:03:13,2024/03/11 09:44:03,98.659%,5371,
4726658.1,6VTRX02,SKY58083+REV6,2024/03/10 19:55:46,2024/03/10 20:41:27,96.167%,5452,
4726659.1,6VTRX02,SKY58083+REV6,2024/03/11 03:04:19,2024/03/11 03:58:49,96.905%,5525,
4727621.1,6VTRX02,SKYA21055+REV6,2024/03/20 02:49:09,2024/03/20 04:33:37,98.012%,8199,
4727621.,6VTRX02,SKYA21055+REV6,2024/03/20 04:36:30,2024/03/20 04:44:50,79.755%,163,
4727622.1,6VTRX02,SKYA21055+REV6,2024/03/19 19:17:30,2024/03/19 20:01:37,95.133%,5404,
4727622.,6VTRX02,SKYA21055+REV6,2024/03/19 20:07:08,2024/03/19 20:20:49,79.468%,263,
4727626.1,6VTRX02,SKY58083+REV6,2024/03/12 19:21:08,2024/03/12 20:41:54,97.531%,10166,
4727627.1,6VTRX02,SKY58083+REV6,2024/03/11 04:19:21,2024/03/11 05:48:23,97.244%,10305,
4727628.1,6VTRX02,SKY58083+REV6,2024/03/11 09:47:02,2024/03/11 11:03:17,97.683%,10317,
4727630.1,6VTRX02,SKY58083+REV6,2024/03/12 03:49:05,2024/03/12 05:14:11,98.085%,10393,
4727631.1,6VTRX02,SKY58083+REV6,2024/03/11 00:23:38,2024/03/11 01:40:04,98.005%,10328,
4727632.1,6VTRX02,SKY58083+REV6,2024/03/11 22:26:54,2024/03/11 23:45:21,98.082%,10429,
4728104.1,6VTRX02,SKYA21055+REV6,2024/03/22 19:40:37,2024/03/22 20:19:56,99.208%,7952,
4728104.,6VTRX02,SKYA21055+REV6,2024/03/22 20:23:05,2024/03/22 20:29:01,65.079%,63,
4728105.1,6VTRX02,SKYA21055+REV6,2024/03/15 02:25:22,2024/03/15 04:07:38,99.623%,7962,
4728106.1,6VTRX02,SKYA21055+REV6,2024/03/20 00:32:15,2024/03/20 01:10:14,97.370%,7946,
4728106.,6VTRX02,SKYA21055+REV6,2024/03/20 01:13:16,2024/03/20 01:23:07,75.598%,209,
4728108.1,6VTRX02,SKYA21055+REV6,2024/03/14 19:02:42,2024/03/14 20:13:12,87.343%,8035,
4728108.,6VTRX02,SKYA21055+REV6,2024/03/14 20:13:58,2024/03/14 20:30:53,96.657%,1017,
4728132.1,6VTRX02,SKY58083+REV6,2024/03/12 01:13:37,2024/03/12 03:44:01,97.532%,10452,
4728135.1,6VTRX02,SKY58083+REV6,2024/03/10 14:24:06,2024/03/10 15:37:41,97.509%,10556,
4728284.1,6VTRX02,SKY58083+REV6,2024/03/11 12:31:38,2024/03/11 13:40:11,97.058%,9959,
4728286.1,6VTRX02,SKY58083+REV6,2024/03/11 11:04:49,2024/03/11 12:29:22,96.741%,10678,
4728287.1,6VTRX02,SKY58083+REV6,2024/03/11 23:49:28,2024/03/12 01:08:17,98.216%,10707,
4728518.1,6VTRX02,SKY58083+REV6,2024/03/12 14:03:58,2024/03/12 15:16:38,97.805%,10708,
4728519.1,6VTRX02,SKY58083+REV6,2024/03/11 19:30:41,2024/03/11 20:53:40,97.041%,10714,
4728519.2,6VTRX02,SKY58083+REV6,2024/03/11 22:00:10,2024/03/11 22:20:19,92.484%,1397,
4728520.1,6VTRX02,SKY58083+REV6,2024/03/11 13:43:26,2024/03/11 15:09:38,97.498%,10712,
4728521.1,6VTRX02,SKY58083+REV6,2024/03/13 19:20:32,2024/03/13 20:34:15,97.963%,10801,
4728521.,6VTRX02,SKY58083+REV6,2024/03/13 20:35:26,2024/03/13 20:50:27,84.091%,220,
4728522.1,6VTRX02,SKY58083+REV6,2024/03/11 05:52:16,2024/03/11 06:45:27,97.349%,5206,
4728523.1,6VTRX02,SKY58083+REV6,2024/03/11 08:14:53,2024/03/11 08:56:18,97.693%,5331,
4728528.1,6VTRX02,SKY58253+REV5,2024/03/16 11:53:36,2024/03/16 12:59:27,96.053%,8589,
4728529.1,6VTRX02,SKY58253+REV5,2024/03/14 12:01:32,2024/03/14 12:46:50,99.739%,8442,
4728531.1,6VTRX02,SKY58253+REV5,2024/03/14 12:49:21,2024/03/14 13:43:13,99.896%,8632,
4728533.1,6VTRX02,SKY58253+REV5,2024/03/15 17:02:38,2024/03/15 18:29:30,96.393%,8677,
